ObjectID,ID,CreationDateTime,ReleaseStatusCode,GrossAmount,currencyCode,ItemListCustomerOrderLifeCycleStatusCode,AccountHolder_SDK,PartyID,AddressSnapshotDisplayName
0000000000011ED088D991FD1C9A1EB5,24,/Date(1295332350371)/,3,312885.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CE3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CE3B86', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED088D9928EC9943EB7,25,/Date(1295332315748)/,3,823941.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED088D9A0A44CF01EC2,26,/Date(1295332503604)/,3,832765.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED088D9B3D13CBD9EE8,27,/Date(1295332760938)/,3,584590.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CE3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CE3B86', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED089A0DE8E0646AE0A,31,/Date(1295577284979)/,3,2651612.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED089A10FEC18FFEEAB,32,/Date(1295577947222)/,3,720259.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED089A1A5B4E348B0B5,33,/Date(1295579984921)/,3,2048546.750000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED089A1ECC40E21B1BA,34,/Date(1295580919502)/,3,2441490.500000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED089A218B2309EB24B,35,/Date(1295581512190)/,3,3209730.000000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED089A246363BB4B2E8,36,/Date(1295582111638)/,3,2486162.000000,INR,3,,CS200130,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D75B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D75B86', 'FormattedName': 'Tantra Technologies'}]"
0000000000011ED08FAC7F6016C25D0A,51,/Date(1298256073455)/,3,2647200.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED08FACE3965EDBA015,45,/Date(1298257440589)/,3,2048546.750000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED08FAD14A74876208A,46,/Date(1298258073703)/,3,2441490.500000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED08FAD399E41D920FF,47,/Date(1298258579055)/,3,3209730.000000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED08FAD7D7A7929A1F5,48,/Date(1298259481421)/,3,2481750.000000,INR,3,,CS200130,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D75B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D75B86', 'FormattedName': 'Tantra Technologies'}]"
0000000000011ED08FB003430E5669C4,49,/Date(1298268143512)/,3,12793350.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CE3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CE3B86', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED08FC67AF610E2EEB2,50,/Date(1298345350387)/,3,4151250.000000,INR,3,,CP100110,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CB3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CB3B86', 'FormattedName': 'Silverstar Wholesale Corp'}]"
0000000000011ED08FC6B68A2EB00F30,61,/Date(1298346144266)/,3,3427200.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CE3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CE3B86', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED096F420748A50EB73,71,/Date(1301580834620)/,3,25145550.000000,INR,3,,CP100110,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CB3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CB3B86', 'FormattedName': 'Silverstar Wholesale Corp'}]"
0000000000011ED096F51678E3946E4F,73,/Date(1301584135592)/,3,19854000.000000,INR,3,,CS200130,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D75B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D75B86', 'FormattedName': 'Tantra Technologies'}]"
0000000000011ED09C938BD20B0053D0,81,/Date(1303887809992)/,3,823941.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED09C93A4299F2E9407,82,/Date(1303888132412)/,3,832765.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED09C93D7490AFE547C,83,/Date(1303888819397)/,3,584590.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011ED09BE157820C9E9408')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011ED09BE157820C9E9408', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED09C940CBAF87E14ED,84,/Date(1303889532864)/,3,2647200.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED09C9443C1C16A958E,85,/Date(1303890263757)/,3,12793350.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011ED09BE157820C9E9408')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011ED09BE157820C9E9408', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED09C94524621DF559D,86,/Date(1303890466627)/,3,720259.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED09C9482ED8168D643,87,/Date(1303891148682)/,3,2048546.750000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED09C94D370F47C1700,88,/Date(1303892215602)/,3,2441490.500000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED09C9502F28CD55780,89,/Date(1303892844476)/,3,3209730.000000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED09C951FB69AE3D7E8,90,/Date(1303893231419)/,3,6283085.760000,INR,3,,CP100110,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CB3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CB3B86', 'FormattedName': 'Silverstar Wholesale Corp'}]"
0000000000011ED09C952CBB8E1AD7ED,91,/Date(1303893398797)/,3,2486162.000000,INR,3,,CS200130,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D75B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D75B86', 'FormattedName': 'Tantra Technologies'}]"
0000000000011ED09C95AEF16F3FD936,92,/Date(1303895153388)/,3,6485517.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED09C9618932636DA74,93,/Date(1303896587267)/,3,312885.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011ED09BE157820C9E9408')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011ED09BE157820C9E9408', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED0A09F22E4B500CFA7,101,/Date(1305686850498)/,3,823941.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED0A09F56CA22449086,102,/Date(1305687543414)/,3,832765.000000,INR,3,,CP100120,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9CC3B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9CC3B86', 'FormattedName': 'Luxury Heating & Cooling Co'}]"
0000000000011ED0A09F7E26B5A91116,103,/Date(1305688070620)/,3,584590.000000,INR,3,,CP100140,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011ED09BE157820C9E9408')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011ED09BE157820C9E9408', 'FormattedName': 'Heat Transfer Specialists'}]"
0000000000011ED0A09FB3B8D466D197,104,/Date(1305688788349)/,3,2651612.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED0A09FEDC3E1AFD24D,105,/Date(1305689567331)/,3,720259.000000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED0A0A020ACE97F52CE,106,/Date(1305690276964)/,3,2048546.750000,INR,3,,CS200123,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D3FB86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D3FB86', 'FormattedName': 'Capital Electrics'}]"
0000000000011ED0A0A07311D62C93C4,107,/Date(1305691358130)/,3,2441490.500000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED0A0A0ADF8A703D44F,108,/Date(1305692155742)/,3,3209730.000000,INR,3,,CS200125,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D51B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D51B86', 'FormattedName': 'Laxmi Electronic Technologies'}]"
0000000000011ED0A0A0DD5C46AA14C8,109,/Date(1305692784074)/,3,2486162.000000,INR,3,,CS200130,"[{'__metadata': {'uri': ""https://my350410.sapbydesign.com/sap/byd/odata/cust/v1/salesorder_airbyte/AddressSnapshotDisplayNameCollection('0000000000011EE09788CC8FD9D75B86')"", 'type': 'cust.AddressSnapshotDisplayName'}, 'ObjectID': '0000000000011EE09788CC8FD9D75B86', 'FormattedName': 'Tantra Technologies'}]"
